,Entry_Date,Symbol,Entry_Price,Quantity,CostBasis,Exit_Date,Exit_Price,Net_Proceeds,Cap_Total
904,2017-04-17,BX,21.6022,17826.0,385080.8172,2017-04-19,22.4913,400929.9138,992997.860428887
924,2017-04-17,EA,88.2096,4365.0,385034.904,2017-04-21,90.8482,396552.39300000004,1023978.883065105
920,2017-04-17,GOOGL,42.069,9153.0,385057.55700000003,2017-04-21,42.9475,393098.46749999997,1023978.883065105
922,2017-04-17,META,139.76,2755.0,385038.8,2017-04-21,143.68,395838.4,1023978.883065105
890,2017-04-17,MPC,40.0927,9605.0,385090.3835,2017-04-17,40.5973,389937.06649999996,993175.7573832674
921,2017-04-17,PSX,60.9883,6314.0,385080.1262,2017-04-21,60.7409,383518.04260000004,1023978.883065105
929,2017-04-18,GOOGL,42.627,9319.0,397241.01300000004,2017-04-24,43.9465,409537.4335,1087393.9427325646
934,2017-04-19,GOOGL,42.8692,9149.0,392210.3108,2017-04-25,44.442,406599.858,1108692.5405496145
935,2017-04-19,META,141.35,2774.0,392104.89999999997,2017-04-25,146.49,406363.26,1108692.5405496145
936,2017-04-21,PANW,36.4767,10965.0,399967.01550000004,2017-04-25,36.8,403511.99999999994,1108692.5405496145
937,2017-04-24,PANW,36.4533,10972.0,399965.6076,2017-04-25,36.8,403769.6,1108692.5405496145
965,2017-04-25,AAPL,33.4997,11940.0,399986.41799999995,2017-05-01,34.1231,407429.814,1140374.1329978635
966,2017-04-25,LYV,31.57,12670.0,399991.9,2017-05-01,32.3,409240.99999999994,1140374.1329978635
941,2017-04-25,PANW,36.73,10890.0,399989.69999999995,2017-04-25,36.8,400751.99999999994,1108692.5405496145
945,2017-04-25,VZ,36.4679,10968.0,399979.9272,2017-04-26,36.7777,403377.81360000005,1095634.2558682342
967,2017-04-25,XOM,60.8653,6571.0,399945.8863,2017-05-01,61.3369,403044.7699,1140374.1329978635
975,2017-04-26,AAPL,33.6302,11894.0,399997.59880000004,2017-05-02,34.3415,408457.80100000004,1108161.7613344933
969,2017-04-26,TSLA,20.8247,19207.0,399980.0129,2017-05-01,21.522,413373.05399999995,1140374.1329978635
976,2017-04-27,EA,92.8834,4306.0,399955.9204,2017-05-02,93.1314,401023.8084,1108161.7613344933
956,2017-04-27,NVDA,2.57376,155414.0,399998.33664,2017-04-27,2.60594,404999.55916,1083638.3190952423
971,2017-04-27,TSLA,20.7793,19249.0,399980.74569999997,2017-05-01,21.522,414276.97799999994,1140374.1329978635
977,2017-04-28,EA,93.3285,4285.0,399912.6225,2017-05-02,93.1314,399068.049,1108161.7613344933
978,2017-05-01,EA,94.0783,4251.0,399926.8533,2017-05-02,93.1314,395901.5814,1108161.7613344933
973,2017-05-01,NVDA,2.58415,154789.0,399997.99435000005,2017-05-01,2.6309,407234.3801,1140374.1329978635
999,2017-05-03,BLK,332.257,1203.0,399705.17100000003,2017-05-09,329.154,395972.262,1032838.3088127482
991,2017-05-03,FTNT,7.896,50658.0,399995.56799999997,2017-05-08,7.956,403035.048,1060603.5170835466
981,2017-05-03,HAL,40.6321,9844.0,399982.3924,2017-05-03,40.749,401133.156,1093539.9246041104
986,2017-05-03,IBM,121.2,3300.0,399960.0,2017-05-04,121.414,400666.2,1081345.0864119742
988,2017-05-03,NVDA,2.54591,157114.0,399998.10374,2017-05-05,2.56217,402552.77738,1075599.340091974
1024,2017-05-08,BLK,332.746,1202.0,399960.692,2017-05-12,333.138,400431.876,1035689.7980697579
997,2017-05-08,CVX,82.6105,4841.0,399917.4305,2017-05-08,83.1919,402731.9879,1060603.5170835466
1005,2017-05-08,HAL,41.1191,9727.0,399965.4857,2017-05-10,41.2527,401265.0129,1047013.175501328
995,2017-05-08,OKE,34.7722,11503.0,399984.61659999995,2017-05-08,35.1163,403942.79890000005,1060603.5170835466
1023,2017-05-08,SBUX,54.3972,7353.0,399982.6116,2017-05-12,53.6028,394141.3884,1035689.7980697579
1025,2017-05-08,VZ,36.2794,11025.0,399980.385,2017-05-12,35.5996,392485.59,1035689.7980697579
1033,2017-05-09,BX,23.2972,17169.0,399989.6268,2017-05-15,23.176,397908.74399999995,1059335.492075303
1039,2017-05-10,BX,23.1046,17312.0,399986.83520000003,2017-05-16,23.2503,402509.1936,1059077.054463054
1041,2017-05-10,CMCSA,34.7573,11508.0,399987.0084,2017-05-16,34.5801,397947.7908,1059077.054463054
1040,2017-05-10,MA,112.645,3550.0,399889.75,2017-05-16,114.909,407926.95,1059077.054463054
1028,2017-05-10,OKE,34.8963,11462.0,399981.3906,2017-05-12,35.0862,402158.0244,1035689.7980697579
1042,2017-05-11,BX,23.1809,17255.0,399986.4295,2017-05-16,23.2503,401183.9265,1059077.054463054
1043,2017-05-12,EA,106.919,3741.0,399983.979,2017-05-16,110.434,413133.594,1059077.054463054
1046,2017-05-16,SNPS,75.08,5327.0,399951.16,2017-05-16,75.12,400164.24000000005,1059077.054463054
1044,2017-05-16,TSLA,21.1727,18892.0,399994.6484,2017-05-16,21.134,399263.528,1059077.054463054
1045,2017-05-16,VZ,35.2101,11360.0,399986.736,2017-05-16,35.1858,399710.688,1059077.054463054
1086,2017-05-18,BLK,330.994,1163.0,384946.02200000006,2017-05-24,342.818,398697.334,1065443.7093887902
1088,2017-05-18,BX,22.4503,17148.0,384977.74439999997,2017-05-24,25.0373,429339.62039999996,1065443.7093887902
1084,2017-05-18,GM,28.353,13578.0,384977.03400000004,2017-05-24,29.2062,396561.78359999997,1065443.7093887902
1089,2017-05-18,LYV,33.99,11326.0,384970.74000000005,2017-05-24,33.6,380553.60000000003,1065443.7093887902
1085,2017-05-18,MSCI,91.7231,4197.0,384961.8507,2017-05-24,94.6273,397150.7781,1065443.7093887902
1048,2017-05-18,PANW,37.8633,10167.0,384956.17110000004,2017-05-18,37.9033,385362.8511,983248.4264215748
1091,2017-05-18,PRU,80.0908,4806.0,384916.3848,2017-05-24,81.8711,393472.50659999996,1065443.7093887902
1090,2017-05-18,T,20.0009,19248.0,384977.32320000004,2017-05-24,20.347,391639.05600000004,1065443.7093887902
1087,2017-05-18,VZ,34.5554,11140.0,384947.15599999996,2017-05-24,34.9761,389633.754,1065443.7093887902
1097,2017-05-22,MSFT,63.2779,6321.0,399979.6059,2017-05-26,65.2048,412159.5408,1093668.372853307
1096,2017-05-22,PANW,39.1367,10220.0,399977.07399999996,2017-05-26,39.36,402259.2,1093668.372853307
1106,2017-05-26,BAC,20.5656,19449.0,399980.3544,2017-05-30,20.2797,394419.88529999997,1057312.0168329673
1128,2017-05-26,CVX,82.7577,4833.0,399967.9641,2017-06-02,81.2157,392515.4781,1032328.9244169616
1102,2017-05-26,GS,198.643,2013.0,399868.359,2017-05-26,199.986,402571.81799999997,1093668.372853307
1098,2017-05-26,JPM,72.799,5494.0,399957.70600000006,2017-05-26,73.0102,401118.0388,1093668.372853307
1130,2017-05-26,MPC,42.9409,9315.0,399994.4835,2017-06-02,43.1688,402117.372,1032328.9244169616
1129,2017-05-26,PRU,82.379,4855.0,399950.04500000004,2017-06-02,83.0229,403076.1795,1032328.9244169616
1107,2017-05-26,PSX,62.3043,6420.0,399993.60599999997,2017-05-30,61.7977,396741.234,1057312.0168329673
1122,2017-05-26,XOM,61.5782,6495.0,399950.40900000004,2017-06-01,60.8896,395477.952,1063949.3120678407
1143,2017-05-31,COP,37.7372,10599.0,399976.58280000003,2017-06-06,37.8706,401390.4894,1043913.8897930896
1144,2017-05-31,CVX,81.5697,4903.0,399936.2391,2017-06-06,82.0556,402318.6068,1043913.8897930896
1125,2017-05-31,XOM,61.0715,6549.0,399957.2535,2017-06-01,60.8896,398765.9904,1063949.3120678407
1154,2017-06-01,GS,190.881,2095.0,399895.695,2017-06-07,193.715,405832.925,1043307.1344737285
1153,2017-06-01,HD,134.935,2964.0,399947.34,2017-06-07,136.181,403640.48400000005,1043307.1344737285
1155,2017-06-02,HD,136.024,2940.0,399910.56,2017-06-07,136.181,400372.14,1043307.1344737285
1165,2017-06-05,PSX,61.1504,6541.0,399984.76639999996,2017-06-09,63.8621,417721.9961,1042303.682154919
1166,2017-06-05,XOM,59.9405,6673.0,399982.95650000003,2017-06-09,61.969,413519.137,1042303.682154919
1159,2017-06-06,EA,113.182,3534.0,399985.188,2017-06-07,114.008,402904.272,1043307.1344737285
1160,2017-06-06,HD,135.76,2946.0,399948.95999999996,2017-06-07,136.181,401189.226,1043307.1344737285
1171,2017-06-06,PSX,61.5492,6498.0,399946.7016,2017-06-12,64.3745,418305.501,1047267.6996797108
1168,2017-06-08,ORCL,41.7735,9575.0,399981.2625,2017-06-09,41.1346,393863.795,1042303.682154919
1169,2017-06-09,ORCL,41.4714,9645.0,399991.65300000005,2017-06-09,41.1346,396743.217,1042303.682154919
1175,2017-06-09,PARA,51.0852,7830.0,399997.116,2017-06-13,52.4083,410356.989,1042774.9355848711
1177,2017-06-12,OKE,34.3584,11641.0,399966.13440000004,2017-06-13,34.5426,402110.4066,1042774.9355848711
1176,2017-06-12,PARA,51.5331,7762.0,399999.9222,2017-06-13,52.4083,406793.22459999996,1042774.9355848711
1182,2017-06-13,KMI,14.2304,28108.0,399988.0832,2017-06-13,14.2653,400969.0524,1042774.9355848711
1178,2017-06-13,OKE,34.2964,11663.0,399998.9132,2017-06-13,34.5426,402870.3438,1042774.9355848711
1203,2017-06-13,ORCL,41.1703,9715.0,399969.4645,2017-06-19,41.7735,405829.5525,1055550.0959872948
1180,2017-06-13,PARA,52.9231,7558.0,399992.78979999997,2017-06-13,52.4083,396101.9314,1042774.9355848711
1183,2017-06-13,PSX,64.4385,6207.0,399969.76950000005,2017-06-13,64.7103,401656.8321,1042774.9355848711
1181,2017-06-13,WMB,21.2212,18849.0,399998.39879999997,2017-06-13,21.3011,401504.4339,1042774.9355848711
1205,2017-06-15,BAC,20.9171,18794.0,393115.97740000003,2017-06-19,21.2353,399096.22819999995,1055550.0959872948
1220,2017-06-15,COF,72.6127,5414.0,393125.15780000004,2017-06-21,73.772,399401.608,977162.1767043793
1219,2017-06-15,JPM,73.7706,5329.0,393123.5274,2017-06-21,74.5182,397107.48779999994,977162.1767043793
1195,2017-06-15,OKE,34.0144,11557.0,393104.4208,2017-06-16,35.0678,405278.5646,1016180.4632701147
1206,2017-06-15,PARA,51.449,7641.0,393121.809,2017-06-19,52.7364,402958.8324,1055550.0959872948
1215,2017-06-15,PRU,83.6862,4697.0,393074.0814,2017-06-20,83.804,393627.38800000004,1011929.1051341195
1218,2017-06-15,PSX,63.0914,6231.0,393122.5134,2017-06-21,63.3156,394519.5036,977162.1767043793
1210,2017-06-16,BAC,20.926,18999.0,397573.07399999996,2017-06-19,21.2353,403449.46469999995,1055550.0959872948
1225,2017-06-16,JPM,74.2864,5351.0,397506.5264,2017-06-22,74.4308,398279.2108,972473.9848175293
1239,2017-06-20,JPM,75.0556,5329.0,399971.2924,2017-06-26,74.6194,397646.7826,999626.836042014
1249,2017-06-21,CBOE,82.5391,4846.0,399984.47860000003,2017-06-27,83.414,404224.244,1008853.1109394133
1248,2017-06-21,JPM,74.8247,5345.0,399938.02150000003,2017-06-27,75.314,402553.32999999996,1008853.1109394133
1257,2017-06-22,JPM,74.3551,5256.0,390810.40559999994,2017-06-28,76.8279,403807.4424,1053998.700787046
1256,2017-06-22,OKE,32.8447,11900.0,390851.93000000005,2017-06-28,35.0213,416753.47,1053998.700787046
1263,2017-06-23,BKNG,1859.55,209.0,388645.95,2017-06-29,1876.99,392290.91,1034686.10851407
1259,2017-06-23,MPC,41.9335,9276.0,388975.146,2017-06-28,43.1049,399841.0524,1053998.700787046
1264,2017-06-23,PRU,80.8255,4812.0,388932.30600000004,2017-06-29,84.5406,406809.3672,1034686.10851407
1261,2017-06-26,BLK,368.696,1069.0,394136.02400000003,2017-06-28,371.536,397171.984,1053998.700787046
1262,2017-06-28,META,150.92,2650.0,399937.99999999994,2017-06-28,153.24,406086.0,1053998.700787046
1268,2017-06-29,FTNT,7.562,52896.0,399999.552,2017-06-30,7.488,396085.248,1025361.5421165894
1274,2017-06-29,HAL,38.1546,10483.0,399974.6718,2017-07-03,39.5274,414365.7342,1017170.4909741499
1272,2017-06-30,BX,25.6672,15584.0,399997.6448,2017-06-30,25.6672,399997.6448,1025361.5421165894
1275,2017-06-30,HAL,38.696,10336.0,399961.85599999997,2017-07-03,39.5274,408555.2064,1017170.4909741499
1273,2017-06-30,MA,118.118,3386.0,399947.548,2017-06-30,117.799,398867.41400000005,1025361.5421165894
1269,2017-06-30,MSFT,64.1048,6239.0,399949.84719999996,2017-06-30,64.2467,400835.16130000004,1025361.5421165894
1276,2017-06-30,OKE,35.783,11178.0,399982.374,2017-07-03,35.7985,400155.633,1017170.4909741499
1277,2017-07-03,OKE,35.9216,11135.0,399987.016,2017-07-03,35.7985,398616.2975,1017170.4909741499
1310,2017-07-05,GOOGL,46.21,8656.0,399993.76,2017-07-11,47.6765,412687.784,1095394.3731220514
1309,2017-07-05,META,149.0,2684.0,399916.0,2017-07-11,155.27,416744.68000000005,1095394.3731220514
1311,2017-07-05,MSFT,63.6164,6287.0,399956.3068,2017-07-11,65.2326,410117.35620000004,1095394.3731220514
1308,2017-07-05,NFLX,146.58,2728.0,399870.24000000005,2017-07-11,154.33,421012.24000000005,1095394.3731220514
1319,2017-07-06,LYV,34.25,11645.0,398841.25,2017-07-12,35.11,408855.95,1176512.908056661
1320,2017-07-06,META,149.03,2676.0,398804.28,2017-07-12,158.9,425216.4,1176512.908056661
1318,2017-07-06,NFLX,146.13,2729.0,398788.76999999996,2017-07-12,158.75,433228.75,1176512.908056661
1324,2017-07-07,KMI,14.1907,27205.0,386057.9935,2017-07-13,14.3399,390116.9795,1169859.3938159915
1325,2017-07-07,NFLX,146.65,2632.0,385982.8,2017-07-13,158.21,416408.72000000003,1169859.3938159915
1331,2017-07-10,KMI,14.1616,28245.0,399994.392,2017-07-14,14.4961,409442.3445,1192224.219414542
1361,2017-07-13,COP,36.7979,10870.0,399993.173,2017-07-19,37.1738,404079.206,1188487.5012849513
1360,2017-07-13,CVX,81.7785,4891.0,399978.64349999995,2017-07-19,82.2788,402425.6108,1188487.5012849513
1340,2017-07-13,T,19.7418,20261.0,399988.60980000003,2017-07-17,19.662,398371.782,1189444.0537449513
1359,2017-07-13,VZ,33.9504,11781.0,399969.66240000003,2017-07-19,34.1855,402739.37549999997,1188487.5012849513
1363,2017-07-14,COP,36.8868,10843.0,399963.5724,2017-07-19,37.1738,403075.5134,1188487.5012849513
1371,2017-07-14,CVX,82.2223,4864.0,399929.2672,2017-07-20,82.4183,400882.6112,1223494.9744586917
1344,2017-07-14,T,19.5756,20433.0,399988.23480000003,2017-07-17,19.662,401753.646,1189444.0537449513
1370,2017-07-14,VZ,34.3273,11652.0,399981.6996,2017-07-20,34.7915,405390.558,1223494.9744586917
1378,2017-07-17,CVX,82.1686,4868.0,399996.7448,2017-07-21,81.3298,395913.46640000003,1207640.7116170118
1377,2017-07-17,VZ,34.3273,11652.0,399981.6996,2017-07-21,34.8002,405491.93039999995,1207640.7116170118
1379,2017-07-18,VZ,34.3515,11644.0,399988.86600000004,2017-07-21,34.8002,405213.5288,1207640.7116170118
1392,2017-07-19,CVX,81.5794,4903.0,399983.7982,2017-07-25,82.2291,403169.2773,1241134.8873131718
1381,2017-07-19,VZ,34.1088,11727.0,399993.8976,2017-07-21,34.8002,408101.94539999997,1207640.7116170118
1401,2017-07-21,AAPL,35.0593,11409.0,399991.5537,2017-07-26,35.8752,409300.1568,1246835.520668324
1393,2017-07-21,SBUX,51.8015,7721.0,399959.38149999996,2017-07-25,52.3678,404331.78380000003,1241134.8873131718
1386,2017-07-21,TSLA,21.964,18211.0,399986.404,2017-07-24,22.8347,415842.72170000005,1225548.3521484716
1395,2017-07-24,BAC,21.086,18969.0,399980.334,2017-07-25,21.742,412423.998,1241134.8873131718
1416,2017-07-24,GS,196.546,2035.0,399971.11,2017-07-28,200.732,408489.62,1246753.9323963244
1389,2017-07-24,TSLA,22.016,18168.0,399986.68799999997,2017-07-24,22.8347,414860.82960000006,1225548.3521484716
1404,2017-07-25,AAPL,35.483,11273.0,399999.85899999994,2017-07-26,35.8752,404421.1296,1246835.520668324
1424,2017-07-25,GS,197.802,2022.0,399955.644,2017-07-31,202.27,408989.94,1239599.0635381686
1425,2017-07-25,HD,128.105,3122.0,399943.80999999994,2017-07-31,131.471,410452.462,1239599.0635381686
1406,2017-07-25,META,165.01,2424.0,399984.24,2017-07-26,165.61,401438.64,1246835.520668324
1408,2017-07-26,AAPL,35.8474,11158.0,399985.2892,2017-07-26,35.8752,400295.4816,1246835.520668324
1419,2017-07-26,PARA,56.2002,7117.0,399976.8234,2017-07-28,57.1319,406607.73230000003,1246753.9323963244
1407,2017-07-26,TSLA,22.6907,17628.0,399991.6596,2017-07-26,22.9233,404091.93240000005,1246835.520668324
1435,2017-07-27,CBOE,87.1448,4590.0,399994.63200000004,2017-08-02,87.841,403190.18999999994,1225381.4040045885
1436,2017-07-27,HD,128.488,3113.0,399983.144,2017-08-02,132.306,411868.57800000004,1225381.4040045885
1443,2017-07-28,LYV,36.95,10825.0,399983.75000000006,2017-08-03,37.32,403989.0,1231325.727886788
1423,2017-07-28,PARA,57.0942,7005.0,399944.871,2017-07-28,57.1319,400208.9595,1246753.9323963244
1461,2017-08-01,CMCSA,36.1338,11069.0,399965.0322,2017-08-07,35.4258,392128.1802,1251897.3664592886
1462,2017-08-01,LYV,37.49,10669.0,399980.81,2017-08-07,37.89,404248.41000000003,1251897.3664592886
1463,2017-08-01,MA,125.036,3199.0,399990.164,2017-08-07,126.711,405348.489,1251897.3664592886
1469,2017-08-02,LYV,37.46,10678.0,399997.88,2017-08-08,37.86,404269.08,1246296.9150845385
1470,2017-08-02,MA,126.073,3172.0,399903.556,2017-08-08,126.172,400217.584,1246296.9150845385
1475,2017-08-03,CRM,90.0,4444.0,399960.0,2017-08-09,90.12,400493.28,1247781.705989262
1476,2017-08-03,MA,126.731,3156.0,399963.03599999996,2017-08-09,126.053,397823.268,1247781.705989262
1451,2017-08-03,MSCI,103.806,3853.0,399964.518,2017-08-03,105.692,407231.27599999995,1231325.727886788
1474,2017-08-03,SNPS,76.11,5255.0,399958.05,2017-08-09,76.85,403846.74999999994,1247781.705989262
1502,2017-08-09,CBOE,88.5095,4519.0,399974.4305,2017-08-15,90.3907,408475.5733,1166613.824794604
1478,2017-08-09,DIS,97.163,4116.0,399922.908,2017-08-09,99.206,408331.896,1247781.705989262
1481,2017-08-09,GOOGL,46.9225,8524.0,399967.39,2017-08-09,47.004,400662.09599999996,1247781.705989262
1479,2017-08-09,MA,125.455,3188.0,399950.54,2017-08-09,126.053,401856.964,1247781.705989262
1482,2017-08-09,MSCI,104.313,3834.0,399936.042,2017-08-09,103.796,397953.864,1247781.705989262
1477,2017-08-09,OKE,36.7453,10885.0,399972.5905,2017-08-09,36.7928,400489.628,1247781.705989262
1514,2017-08-11,CRM,87.55,4568.0,399928.39999999997,2017-08-16,92.24,421352.31999999995,1155308.0045413298
1506,2017-08-11,CVX,86.7908,4608.0,399932.0064,2017-08-15,85.5307,394125.4656,1166613.824794604
1513,2017-08-11,IBM,110.982,3604.0,399979.128,2017-08-16,111.021,400119.684,1155308.0045413298
1504,2017-08-11,MPC,42.6228,9384.0,399972.3552,2017-08-15,42.8339,401953.3176,1166613.824794604
1493,2017-08-11,OKE,36.3053,11017.0,399975.49010000005,2017-08-14,36.4866,401972.87220000004,1184495.2555800802
1512,2017-08-11,PSX,66.6853,5998.0,399978.42939999996,2017-08-16,67.2007,403069.7986,1155308.0045413298
1516,2017-08-14,CVX,86.0534,4648.0,399976.2032,2017-08-16,85.0079,395116.71920000005,1155308.0045413298
1515,2017-08-14,IBM,110.621,3615.0,399894.915,2017-08-16,111.021,401340.915,1155308.0045413298
1510,2017-08-14,KMI,14.3187,27935.0,399992.8845,2017-08-15,14.0666,392950.47099999996,1166613.824794604
1508,2017-08-14,MPC,42.992,9304.0,399997.56799999997,2017-08-15,42.8339,398526.6056,1166613.824794604
1559,2017-08-18,AMZN,48.07,8321.0,399990.47000000003,2017-08-24,47.6225,396266.8225,1123577.4276870708
1563,2017-08-18,BKNG,1809.62,221.0,399926.01999999996,2017-08-24,1815.51,401227.71,1123577.4276870708
1560,2017-08-18,BX,24.6343,16237.0,399987.1291,2017-08-24,24.7194,401368.8978,1123577.4276870708
1564,2017-08-18,EOG,69.5808,5748.0,399950.4384,2017-08-24,70.6429,406055.3892,1123577.4276870708
1562,2017-08-18,GM,31.044,12884.0,399970.896,2017-08-24,31.5954,407075.1336,1123577.4276870708
1558,2017-08-18,GOOGL,46.349,8630.0,399991.87,2017-08-24,46.8445,404268.035,1123577.4276870708
1565,2017-08-18,KMI,13.7099,29175.0,399986.33249999996,2017-08-24,14.2159,414748.8825,1123577.4276870708
1561,2017-08-18,META,166.84,2397.0,399915.48,2017-08-24,167.74,402072.78,1123577.4276870708
1555,2017-08-18,NFLX,165.95,2410.0,399939.5,2017-08-23,169.06,407434.6,1141938.7736218716
1519,2017-08-18,ULTA,240.85,1660.0,399811.0,2017-08-18,244.2,405372.0,1105288.759457291
1568,2017-08-21,GM,31.044,12884.0,399970.896,2017-08-25,31.6651,407973.1484,1117695.9003320008
1569,2017-08-23,HAL,34.8634,11473.0,399987.7882,2017-08-25,35.2692,404643.5316,1117695.9003320008
1599,2017-08-25,HD,130.568,3063.0,399929.78400000004,2017-08-31,132.501,405850.563,1133122.5283100572
1612,2017-08-28,BLK,363.245,1101.0,399932.745,2017-09-01,369.334,406636.734,1157303.308625558
1614,2017-08-28,CVX,86.3626,4631.0,399945.2006,2017-09-01,86.547,400799.157,1157303.308625558
1615,2017-08-28,FTNT,7.442,53748.0,399992.61600000004,2017-09-01,7.66,411709.68,1157303.308625558
1610,2017-08-28,MA,129.402,3091.0,399981.58199999994,2017-09-01,129.492,400259.772,1157303.308625558
1577,2017-08-28,MPC,43.1992,9259.0,399981.3928,2017-08-28,43.3562,401435.05580000003,1102807.5739496532
1611,2017-08-28,PSX,68.0761,5875.0,399947.08749999997,2017-09-01,68.3372,401481.05,1157303.308625558
1613,2017-08-28,XOM,58.5858,6827.0,399965.25659999996,2017-09-01,58.3348,398251.67960000003,1157303.308625558
1618,2017-08-29,BLK,357.294,1119.0,399811.986,2017-09-01,369.334,413284.746,1157303.308625558
1617,2017-08-29,GS,195.723,2043.0,399862.08900000004,2017-09-01,203.495,415740.28500000003,1157303.308625558
1620,2017-08-29,MA,129.352,3092.0,399956.384,2017-09-05,128.934,398663.928,1106185.7694041946
1630,2017-08-31,EOG,70.1252,5704.0,399994.14080000005,2017-09-07,73.9633,421886.6632,1104198.8503390849
1632,2017-09-06,COP,38.3383,10433.0,399983.4839,2017-09-07,38.6494,403229.1902,1104198.8503390849
1654,2017-09-06,CVX,87.5321,4569.0,399934.1649,2017-09-12,89.5015,408932.35349999997,1128558.2818677411
1624,2017-09-06,JPM,77.4027,5167.0,399939.7509,2017-09-06,77.4989,400436.8163,1114553.2658034395
1656,2017-09-06,LYV,40.33,9918.0,399992.94,2017-09-12,41.52,411795.36000000004,1128558.2818677411
1655,2017-09-06,MPC,42.6298,9383.0,399995.4134,2017-09-12,44.3862,416475.7146,1128558.2818677411
1634,2017-09-06,NVDA,4.13402,96758.0,399999.50716,2017-09-07,4.11754,398404.93532,1104198.8503390849
1653,2017-09-06,PSX,67.6947,5908.0,399940.2876,2017-09-12,69.3882,409945.4856,1128558.2818677411
1637,2017-09-07,COP,38.4669,10398.0,399978.8262,2017-09-07,38.6494,401876.4612,1104198.8503390849
1669,2017-09-08,JPM,75.9497,5266.0,399951.12020000006,2017-09-14,78.2368,411994.9888,1147961.9182536113
1682,2017-09-11,BX,24.8955,16067.0,399995.9985,2017-09-15,25.2456,405621.0552,1180076.157084792
1681,2017-09-11,COP,38.2629,10453.0,399962.0937,2017-09-15,39.8477,416528.00810000004,1180076.157084792
1680,2017-09-11,HAL,36.7224,10892.0,399980.3808,2017-09-15,38.4298,418577.3816,1180076.157084792
1658,2017-09-11,MSCI,109.76,3644.0,399965.44,2017-09-12,111.805,407417.42000000004,1128558.2818677411
1683,2017-09-11,VZ,36.3737,10996.0,399965.20519999997,2017-09-15,37.6567,414073.0732,1180076.157084792
1697,2017-09-13,EOG,74.5666,5364.0,399975.2424,2017-09-19,77.7445,417021.498,1199399.9123855727
1707,2017-09-14,GOOGL,47.3,8456.0,399968.8,2017-09-20,47.377,400619.912,1231848.2194513925
1706,2017-09-14,HAL,38.1713,10479.0,399997.0527,2017-09-20,39.6116,415089.9564,1231848.2194513925
1708,2017-09-14,PSX,69.7502,5734.0,399947.64680000005,2017-09-20,72.0882,413353.7388,1231848.2194513925
1693,2017-09-14,ULTA,225.34,1775.0,399978.5,2017-09-18,227.08,403067.0,1195628.6037988323
1709,2017-09-14,XOM,60.8352,6575.0,399991.44,2017-09-20,61.3671,403488.6825,1231848.2194513925
1724,2017-09-18,GOOGL,46.7505,8556.0,399997.27800000005,2017-09-22,47.163,403526.62799999997,1254121.1908995914
1738,2017-09-19,COF,73.4936,5442.0,399952.1712,2017-09-25,75.5852,411334.6584,1263397.4660297597
1737,2017-09-19,GM,34.6298,11550.0,399974.19000000006,2017-09-25,36.2116,418243.98,1263397.4660297597
1736,2017-09-19,GS,205.376,1947.0,399867.072,2017-09-25,207.416,403838.952,1263397.4660297597
1740,2017-09-20,DIS,95.278,4198.0,399977.04400000005,2017-09-25,96.059,403255.682,1263397.4660297597
1744,2017-09-20,GM,34.9174,11455.0,399978.817,2017-09-26,36.1748,414382.334,1235638.687181801
1750,2017-09-21,GM,34.9174,11455.0,399978.817,2017-09-27,36.4625,417677.9375,1264472.5570986718
1742,2017-09-21,PARA,50.1364,7978.0,399988.19920000003,2017-09-25,51.071,407444.43799999997,1263397.4660297597
1759,2017-09-22,BLK,379.189,1054.0,399665.206,2017-09-28,390.651,411746.15400000004,1272823.1790080057
1734,2017-09-22,FTNT,7.632,52410.0,399993.12,2017-09-22,7.668,401879.88,1254121.1908995914
1735,2017-09-22,MSCI,109.343,3658.0,399976.694,2017-09-22,111.495,407848.71,1254121.1908995914
1732,2017-09-22,NFLX,188.4,2123.0,399973.2,2017-09-22,187.35,397744.05,1254121.1908995914
1753,2017-09-26,FTNT,7.548,52994.0,399998.712,2017-09-27,7.54,399574.76,1264472.5570986718
1779,2017-09-26,GM,36.2395,11037.0,399975.3615,2017-10-02,37.8741,418016.44169999997,1311012.4257587777
1780,2017-09-26,GOOGL,46.8345,8540.0,399966.63,2017-10-02,48.3735,413109.69,1311012.4257587777
1791,2017-09-27,IBM,114.271,3500.0,399948.5,2017-10-03,114.368,400288.0,1337386.298061137
1783,2017-09-27,LULU,59.33,6741.0,399943.52999999997,2017-10-02,62.83,423537.02999999997,1311012.4257587777
1790,2017-09-27,MA,134.885,2965.0,399934.02499999997,2017-10-03,138.993,412114.245,1337386.298061137
1764,2017-09-27,SBUX,49.6386,8058.0,399987.83879999997,2017-09-28,48.9672,394577.6976,1272823.1790080057
1800,2017-09-28,BLK,387.049,1033.0,399821.61699999997,2017-10-04,400.958,414189.614,1329405.3898039372
1799,2017-09-28,GOOGL,47.8125,8366.0,399999.375,2017-10-04,48.339,404404.07399999996,1329405.3898039372
1801,2017-09-28,MA,135.513,2951.0,399898.863,2017-10-04,138.075,407459.32499999995,1329405.3898039372
1809,2017-09-29,BLK,389.633,1026.0,399763.458,2017-10-05,406.673,417246.498,1402783.9049903965
1810,2017-09-29,GOOGL,48.3,8281.0,399972.3,2017-10-05,49.2595,407917.9195,1402783.9049903965
1819,2017-10-02,GOOGL,48.7825,8199.0,399967.71749999997,2017-10-06,49.682,407342.718,1421056.331307657
