,Entry_Date,Symbol,Entry_Price,Quantity,CostBasis,Exit_Date,Exit_Price,Net_Proceeds,Cap_Total
766,2022-08-29,AAPL,159.38,2509.0,399884.42,2022-08-29,159.611,400463.99899999995,1530031.7188700973
760,2022-08-29,AMZN,129.9,3079.0,399962.10000000003,2022-08-29,129.79,399623.41,1530031.7188700973
770,2022-08-29,BAC,33.4429,11960.0,399977.08400000003,2022-08-30,33.6701,402694.39599999995,1485741.3822939005
758,2022-08-29,BKNG,1897.0,210.0,398370.0,2022-08-29,1898.66,398718.60000000003,1530031.7188700973
761,2022-08-29,GM,38.5959,10363.0,399969.3117,2022-08-29,39.3325,407602.6975,1530031.7188700973
777,2022-08-29,JPM,112.989,3540.0,399981.06,2022-09-01,113.495,401772.3,1487565.2384875186
762,2022-08-29,MSCI,450.563,887.0,399649.381,2022-08-29,454.782,403391.63399999996,1530031.7188700973
765,2022-08-29,NKE,106.178,3767.0,399972.526,2022-08-29,107.242,403980.614,1530031.7188700973
769,2022-08-29,OKE,63.5394,6295.0,399980.523,2022-08-29,63.4902,399670.809,1530031.7188700973
763,2022-08-29,PRU,96.6077,4140.0,399955.87799999997,2022-08-29,96.8845,401101.83,1530031.7188700973
768,2022-08-29,TSLA,282.83,1414.0,399921.62,2022-08-29,284.82,402735.48,1530031.7188700973
759,2022-08-29,VZ,42.3032,9455.0,399976.756,2022-08-29,42.613,402905.915,1530031.7188700973
772,2022-08-30,FTNT,49.185,8132.0,399972.42000000004,2022-08-30,49.04,398793.27999999997,1485741.3822939005
781,2022-08-31,COP,105.979,3774.0,399964.746,2022-09-02,108.347,408901.578,1470483.0987841447
776,2022-08-31,EOG,114.831,3483.0,399956.373,2022-08-31,117.712,409990.896,1491559.6823978804
779,2022-08-31,SBUX,83.3907,4796.0,399941.7972,2022-09-01,84.912,407237.95200000005,1487565.2384875186
780,2022-09-01,SBUX,83.2217,4806.0,399963.4902,2022-09-01,84.912,408087.07200000004,1487565.2384875186
788,2022-09-07,AAPL,153.128,2612.0,399970.33599999995,2022-09-12,161.639,422201.068,1500586.0430628448
789,2022-09-07,NFLX,220.21,1816.0,399901.36,2022-09-12,236.53,429538.48,1500586.0430628448
793,2022-09-15,AMZN,127.38,3140.0,399973.2,2022-09-15,126.28,396519.2,1402537.4762205915
795,2022-09-15,BKNG,1955.62,204.0,398946.48,2022-09-15,1956.77,399181.08,1402537.4762205915
797,2022-09-15,EA,125.015,3199.0,399922.985,2022-09-15,124.226,397398.974,1402537.4762205915
791,2022-09-15,LULU,341.17,1172.0,399851.24,2022-09-15,338.6,396839.2,1402537.4762205915
801,2022-09-15,NFLX,230.47,1735.0,399865.45,2022-09-16,240.13,416625.55,1337466.095177357
806,2022-09-15,NKE,105.825,3779.0,399912.675,2022-09-19,106.882,403907.07800000004,1396245.5566739966
811,2022-09-15,SBUX,91.5638,4368.0,399950.6784,2022-09-20,90.2712,394304.6016,1363194.6371402019
804,2022-09-15,ULTA,426.12,938.0,399700.56,2022-09-19,421.47,395338.86000000004,1396245.5566739966
812,2022-09-16,HD,267.432,1495.0,399810.84,2022-09-20,272.521,407418.895,1363194.6371402019
813,2022-09-16,ULTA,417.54,957.0,399585.78,2022-09-20,416.62,398705.34,1363194.6371402019
814,2022-09-19,MPC,92.312,4333.0,399987.896,2022-09-20,96.5952,418547.0016,1363194.6371402019
815,2022-09-19,PSX,77.9039,5134.0,399958.62259999994,2022-09-20,82.4935,423521.629,1363194.6371402019
841,2022-11-25,NKE,106.124,3769.0,399981.35599999997,2022-12-01,110.77,417492.13,1448048.948278868
817,2022-11-25,NVDA,16.3058,24531.0,399997.5798,2022-11-25,16.2578,398820.0918,1344188.5117124505
819,2022-11-25,ULTA,448.58,891.0,399684.77999999997,2022-11-28,457.24,407400.84,1332447.9377276702
835,2022-11-29,BKNG,1985.21,201.0,399027.21,2022-11-30,2079.45,417969.44999999995,1443054.579133438
827,2022-11-29,BX,88.5,4519.0,399931.5,2022-11-29,88.21,398620.99,1358639.1406718306
862,2022-11-29,CMCSA,35.47,11277.0,399995.19,2022-12-05,35.15,396386.55,1367707.3546288656
856,2022-11-29,CMG,30.4114,13152.0,399970.7328,2022-12-02,32.0976,422147.6352,1457363.3664988684
825,2022-11-29,COF,99.81,4007.0,399938.67,2022-11-29,102.08,409034.56,1358639.1406718306
854,2022-11-29,HD,314.1,1273.0,399849.30000000005,2022-12-02,327.99,417531.27,1457363.3664988684
855,2022-11-29,NKE,105.048,3807.0,399917.73600000003,2022-12-02,112.2,427145.4,1457363.3664988684
853,2022-11-29,ORCL,81.33,4918.0,399980.94,2022-12-02,83.35,409915.3,1457363.3664988684
822,2022-11-29,PARA,18.6461,21452.0,399996.1372,2022-11-29,19.002,407630.904,1358639.1406718306
834,2022-11-29,VZ,38.02,10520.0,399970.4,2022-11-30,38.98,410069.6,1443054.579133438
863,2022-11-30,CMCSA,35.46,11280.0,399988.8,2022-12-05,35.15,396492.0,1367707.3546288656
858,2022-12-01,HD,326.31,1225.0,399729.75,2022-12-02,327.99,401787.75,1457363.3664988684
865,2022-12-01,META,119.198,3355.0,399909.29,2022-12-05,122.43,410752.65,1367707.3546288656
864,2022-12-01,MSFT,253.87,1575.0,399845.25,2022-12-05,250.2,394065.0,1367707.3546288656
861,2022-12-01,PARA,19.2524,20776.0,399987.86240000004,2022-12-02,19.6083,407382.0408,1457363.3664988684
870,2022-12-08,AMD,70.14,5702.0,399938.28,2022-12-08,70.47,401819.94,1307074.8106389556
883,2022-12-08,BLK,710.0,563.0,399730.0,2022-12-12,709.23,399296.49,1386753.3616189556
884,2022-12-08,CMCSA,34.6,11560.0,399976.0,2022-12-12,36.52,422171.2,1386753.3616189556
882,2022-12-08,JPM,132.33,3022.0,399901.26,2022-12-12,134.21,405582.62,1386753.3616189556
881,2022-12-08,NKE,108.6,3683.0,399973.8,2022-12-12,112.07,412753.81,1386753.3616189556
885,2022-12-08,VZ,37.11,10778.0,399971.58,2022-12-12,37.95,409025.10000000003,1386753.3616189556
889,2022-12-09,BAC,32.11,12457.0,399994.27,2022-12-12,32.73,407717.61,1386753.3616189556
888,2022-12-09,CMCSA,34.98,11435.0,399996.3,2022-12-12,36.52,417606.2,1386753.3616189556
886,2022-12-09,NKE,110.22,3629.0,399988.38,2022-12-12,112.07,406702.02999999997,1386753.3616189556
887,2022-12-09,VZ,37.21,10749.0,399970.29000000004,2022-12-12,37.95,407924.55000000005,1386753.3616189556
892,2022-12-12,COF,94.93,4213.0,399940.09,2022-12-12,97.52,410851.76,1386753.3616189556
891,2022-12-12,NKE,110.1,3633.0,399993.3,2022-12-12,112.07,407150.31,1386753.3616189556
890,2022-12-12,VZ,37.69,10612.0,399966.27999999997,2022-12-12,37.95,402725.4,1386753.3616189556
894,2022-12-14,ULTA,462.88,864.0,399928.32,2022-12-15,455.02,393137.27999999997,1392686.266800526
923,2022-12-15,BAC,31.75,12598.0,399986.5,2022-12-21,32.68,411702.64,1374416.1866559195
924,2022-12-15,BLK,699.59,571.0,399465.89,2022-12-21,712.94,407088.74000000005,1374416.1866559195
925,2022-12-15,JPM,131.145,3050.0,399992.25000000006,2022-12-21,132.16,403088.0,1374416.1866559195
897,2022-12-15,TSLA,153.44,2606.0,399864.64,2022-12-15,157.67,410888.01999999996,1392686.266800526
895,2022-12-15,VZ,37.75,10596.0,399999.0,2022-12-15,37.77,400210.92000000004,1392686.266800526
935,2022-12-16,BAC,31.62,12650.0,399993.0,2022-12-22,32.39,409733.5,1326748.594146899
926,2022-12-16,JPM,129.15,3097.0,399977.55000000005,2022-12-21,132.16,409299.51999999996,1374416.1866559195
903,2022-12-16,LULU,322.07,1241.0,399688.87,2022-12-16,321.24,398658.84,1339253.1256038875
943,2022-12-19,ORCL,79.92,5005.0,399999.60000000003,2022-12-23,80.85,404654.25,1352850.2510258188
957,2022-12-20,CMCSA,33.98,11771.0,399978.57999999996,2022-12-27,35.0,411985.0,1356421.786533459
956,2022-12-20,CRM,127.5,3137.0,399967.5,2022-12-27,130.66,409880.42,1356421.786533459
945,2022-12-20,DIS,86.08,4646.0,399927.68,2022-12-23,88.01,408894.46,1352850.2510258188
931,2022-12-20,SBUX,98.19,4073.0,399927.87,2022-12-21,98.67,401882.91000000003,1374416.1866559195
955,2022-12-20,VZ,36.99,10813.0,399972.87,2022-12-27,39.25,424410.25,1356421.786533459
963,2022-12-21,VZ,37.27,10732.0,399981.64,2022-12-28,38.81,416508.92000000004,1294408.980605418
968,2022-12-22,VZ,37.68,10615.0,399973.2,2022-12-29,39.26,416744.89999999997,1378294.445688418
980,2022-12-23,BLK,708.77,564.0,399746.27999999997,2022-12-30,708.63,399667.32,1366063.997664419
954,2022-12-23,CMG,28.0056,14282.0,399975.9792,2022-12-23,28.2472,403426.51039999997,1352850.2510258188
979,2022-12-23,CRM,128.73,3107.0,399964.11,2022-12-30,132.59,411957.13,1366063.997664419
961,2022-12-23,MA,339.02,1179.0,399704.57999999996,2022-12-27,346.16,408122.64,1356421.786533459
953,2022-12-23,PARA,16.1784,24724.0,399994.76159999997,2022-12-23,16.2271,401198.8204,1352850.2510258188
998,2022-12-28,GS,340.5,1174.0,399747.0,2023-01-04,347.7,408199.8,1416349.3912444073
992,2022-12-29,AMZN,82.87,4826.0,399930.62,2023-01-03,85.82,414167.31999999995,1390971.171810076
984,2022-12-29,CMG,27.835,14370.0,399988.95,2022-12-30,27.7498,398764.626,1366063.997664419
1006,2022-12-29,DIS,85.25,4692.0,399993.0,2023-01-05,91.92,431288.64,1377579.2420412472
1007,2022-12-29,GM,32.82,12187.0,399977.34,2023-01-05,35.0,426545.0,1377579.2420412472
1005,2022-12-29,GS,342.44,1168.0,399969.92,2023-01-05,343.76,401511.68,1377579.2420412472
986,2022-12-29,MSCI,460.13,869.0,399852.97,2022-12-30,465.17,404232.73000000004,1366063.997664419
985,2022-12-29,MSFT,235.65,1697.0,399898.05,2022-12-30,239.82,406974.54,1366063.997664419
996,2022-12-30,AMZN,83.12,4812.0,399973.44,2023-01-03,85.82,412965.83999999997,1390971.171810076
1009,2022-12-30,GS,341.74,1170.0,399835.8,2023-01-06,348.08,407253.6,1457975.846322487
1004,2023-01-04,PANW,139.68,2863.0,399903.84,2023-01-04,138.54,396640.01999999996,1416349.3912444073
1003,2023-01-04,TSLA,109.11,3666.0,399997.26,2023-01-04,113.64,416604.24,1416349.3912444073
1052,2023-01-06,AAPL,124.836,3204.0,399974.544,2023-01-12,132.168,423466.272,1642189.1760557475
1051,2023-01-06,DIS,92.66,4316.0,399920.56,2023-01-12,99.81,430779.96,1642189.1760557475
1012,2023-01-06,PANW,136.01,2940.0,399869.39999999997,2023-01-06,134.85,396459.0,1457975.846322487
1014,2023-01-06,PSX,104.22,3838.0,399996.36,2023-01-06,105.7,405676.60000000003,1457975.846322487
1016,2023-01-06,TSLA,103.0,3883.0,399949.0,2023-01-09,119.77,465066.91,1521039.0763984458
1060,2023-01-09,AAPL,129.249,3094.0,399896.40599999996,2023-01-13,133.504,413061.376,1748689.4633422866
1061,2023-01-09,CMG,28.3118,14128.0,399989.1104,2023-01-13,30.4914,430782.49919999996,1748689.4633422866
1043,2023-01-09,CRM,142.59,2805.0,399964.95,2023-01-11,144.9,406444.5,1621020.9800127149
1059,2023-01-09,DIS,94.43,4235.0,399911.05000000005,2023-01-13,99.4,420959.0,1748689.4633422866
1058,2023-01-09,GOOGL,88.36,4526.0,399917.36,2023-01-13,92.12,416935.12,1748689.4633422866
1044,2023-01-09,NFLX,316.83,1262.0,399839.45999999996,2023-01-11,327.26,413002.12,1621020.9800127149
1041,2023-01-09,NVDA,15.2765,26184.0,399999.876,2023-01-11,15.9931,418763.3304,1621020.9800127149
1019,2023-01-09,TSLA,118.96,3362.0,399943.51999999996,2023-01-09,119.77,402666.74,1521039.0763984458
1047,2023-01-10,NFLX,311.07,1285.0,399724.95,2023-01-11,327.26,420529.1,1621020.9800127149
1046,2023-01-10,NVDA,15.4994,25807.0,399993.0158,2023-01-11,15.9931,412733.9317,1621020.9800127149
1048,2023-01-11,COF,99.23,4031.0,399996.13,2023-01-11,101.79,410315.49000000005,1621020.9800127149
1072,2023-01-11,DIS,95.92,4170.0,399986.4,2023-01-17,99.91,416624.7,1834875.5695253876
1050,2023-01-11,NFLX,326.5,1225.0,399962.5,2023-01-11,327.26,400893.5,1621020.9800127149
1066,2023-01-13,AMZN,94.18,4247.0,399982.46,2023-01-13,98.12,416715.64,1748689.4633422866
1074,2023-01-13,BX,83.76,4775.0,399954.0,2023-01-17,85.88,410077.0,1834875.5695253876
1076,2023-01-13,COF,99.41,4023.0,399926.43,2023-01-17,103.63,416903.49,1834875.5695253876
1068,2023-01-13,CRM,146.2,2735.0,399856.99999999994,2023-01-13,149.51,408909.85,1748689.4633422866
1078,2023-01-13,GM,36.48,10964.0,399966.72,2023-01-17,36.61,401392.04,1834875.5695253876
1079,2023-01-13,NVDA,16.27,24585.0,399997.95,2023-01-17,17.6933,434989.7805,1834875.5695253876
1077,2023-01-13,PANW,134.54,2973.0,399987.42,2023-01-17,142.0,422166.0,1834875.5695253876
1075,2023-01-13,PARA,19.4609,20554.0,399999.33859999996,2023-01-17,20.1038,413213.5052,1834875.5695253876
1073,2023-01-13,TSLA,116.55,3432.0,399999.6,2023-01-17,131.49,451273.68000000005,1834875.5695253876
1081,2023-01-17,BX,85.23,4693.0,399984.39,2023-01-17,85.88,403034.83999999997,1834875.5695253876
1080,2023-01-17,TSLA,125.695,3182.0,399961.49,2023-01-17,131.49,418401.18000000005,1834875.5695253876
1083,2023-01-18,GS,348.32,1148.0,399871.36,2023-01-19,350.75,402661.0,1724049.4206935184
1095,2023-01-19,CRM,143.52,2787.0,399990.24000000005,2023-01-20,151.25,421533.75,1858090.6126858993
1140,2023-01-19,GM,35.65,11220.0,399993.0,2023-01-25,36.32,407510.4,1918100.2496011388
1143,2023-01-19,GOOGL,90.72,4409.0,399984.48,2023-01-25,95.22,419824.98,1918100.2496011388
1088,2023-01-19,GS,346.03,1155.0,399664.64999999997,2023-01-19,350.75,405116.25,1724049.4206935184
1124,2023-01-19,MSCI,500.3,799.0,399739.7,2023-01-24,519.84,415352.16000000003,1992568.96464351
1141,2023-01-19,MSFT,233.78,1711.0,399997.58,2023-01-25,240.61,411683.71,1918100.2496011388
1142,2023-01-19,SNPS,331.83,1205.0,399855.14999999997,2023-01-25,349.27,420870.35,1918100.2496011388
1109,2023-01-19,VZ,39.71,10073.0,399998.83,2023-01-23,39.63,399192.99000000005,2029897.9481738992
1144,2023-01-20,AMD,68.01,5881.0,399966.81000000006,2023-01-25,74.91,440545.70999999996,1918100.2496011388
1156,2023-01-20,AMZN,93.86,4261.0,399937.46,2023-01-26,99.22,422776.42,1997143.2132888662
1147,2023-01-20,GM,35.68,11210.0,399972.8,2023-01-25,36.32,407147.2,1918100.2496011388
1155,2023-01-20,HD,310.01,1290.0,399912.89999999997,2023-01-26,313.81,404814.9,1997143.2132888662
1131,2023-01-20,MSCI,498.35,802.0,399676.7,2023-01-24,519.84,416911.68000000005,1992568.96464351
1157,2023-01-20,MSFT,234.855,1703.0,399958.065,2023-01-26,248.0,422344.0,1997143.2132888662
1149,2023-01-20,NVDA,17.0026,23525.0,399986.16500000004,2023-01-25,19.3135,454350.0875,1918100.2496011388
1120,2023-01-20,PARA,19.1493,20888.0,399990.5784,2023-01-23,20.6103,430507.94639999996,2029897.9481738992
1164,2023-01-23,AAPL,136.833,2923.0,399962.859,2023-01-27,144.572,422583.956,2104986.8673403664
1165,2023-01-23,META,139.29,2871.0,399901.58999999997,2023-01-27,151.74,435645.54000000004,2104986.8673403664
1138,2023-01-23,MSCI,510.77,783.0,399932.91,2023-01-24,519.84,407034.72000000003,1992568.96464351
1139,2023-01-24,TSLA,143.0,2797.0,399971.0,2023-01-24,143.89,402460.32999999996,1992568.96464351
1179,2023-01-25,CBOE,122.1,3276.0,399999.6,2023-01-31,122.88,402554.88,2018050.8450250714
1180,2023-01-25,JPM,138.05,2897.0,399930.85000000003,2023-01-31,139.96,405464.12,2018050.8450250714
1168,2023-01-25,META,141.22,2832.0,399935.04,2023-01-27,151.74,429727.68000000005,2104986.8673403664
1193,2023-01-26,CBOE,122.15,3274.0,399919.10000000003,2023-02-01,123.05,402865.7,2114238.4819391407
1171,2023-01-27,FTNT,51.9,7707.0,399993.3,2023-01-27,52.7,406158.9,2104986.8673403664
1173,2023-01-27,NVDA,19.4525,20562.0,399982.305,2023-01-27,20.3549,418537.4538,2104986.8673403664
1194,2023-01-27,PANW,158.0,2531.0,399898.0,2023-02-01,159.72,404251.32,2114238.4819391407
1170,2023-01-27,TSLA,162.43,2462.0,399902.66000000003,2023-01-27,177.9,437989.8,2104986.8673403664
1183,2023-01-30,EOG,133.18,3003.0,399939.54000000004,2023-01-31,132.25,397146.75,2018050.8450250714
1236,2023-01-31,BLK,750.0,533.0,399750.0,2023-02-06,742.38,395688.54,2047407.3556812368
1199,2023-01-31,CBOE,123.44,3240.0,399945.6,2023-02-01,123.05,398682.0,2114238.4819391407
1233,2023-01-31,FTNT,51.09,7829.0,399983.61000000004,2023-02-06,51.99,407029.71,2047407.3556812368
1235,2023-01-31,IBM,135.5,2952.0,399996.0,2023-02-06,136.18,402003.36000000004,2047407.3556812368
1237,2023-01-31,LULU,303.21,1319.0,399933.99,2023-02-06,311.32,410631.08,2047407.3556812368
1234,2023-01-31,MSFT,243.45,1643.0,399988.35,2023-02-06,256.77,421873.11,2047407.3556812368
1198,2023-01-31,NKE,126.42,3164.0,399992.88,2023-02-01,129.5,409738.0,2114238.4819391407
1197,2023-01-31,ORCL,87.69,4561.0,399954.08999999997,2023-02-01,90.05,410718.05,2114238.4819391407
1210,2023-01-31,SBUX,108.26,3694.0,399912.44,2023-02-02,109.15,403200.10000000003,2178521.3311369414
1244,2023-02-01,LULU,306.9,1303.0,399890.69999999995,2023-02-07,319.1,415787.30000000005,2119634.9586255173
1245,2023-02-01,MSFT,248.0,1612.0,399776.0,2023-02-07,267.56,431306.72000000003,2119634.9586255173
1204,2023-02-01,NKE,127.9,3127.0,399943.30000000005,2023-02-01,129.5,404946.5,2114238.4819391407
1246,2023-02-01,NVDA,19.6815,20323.0,399987.1245,2023-02-07,22.1622,450402.3906,2119634.9586255173
1205,2023-02-01,SNPS,353.67,1130.0,399647.10000000003,2023-02-01,367.05,414766.5,2114238.4819391407
1241,2023-02-02,BKNG,2455.85,162.0,397847.7,2023-02-06,2469.95,400131.89999999997,2047407.3556812368
1228,2023-02-02,PARA,24.2531,16492.0,399982.1252,2023-02-03,23.961,395164.812,2101154.353786382
1242,2023-02-03,BKNG,2422.685,165.0,399743.02499999997,2023-02-06,2469.95,407541.74999999994,2047407.3556812368
1248,2023-02-03,GM,40.65,9840.0,399996.0,2023-02-08,41.57,409048.8,2107359.883035247
1230,2023-02-03,PARA,23.9511,16700.0,399983.37,2023-02-03,23.961,400148.69999999995,2101154.353786382
1275,2023-02-10,ORCL,86.53,4622.0,399941.66000000003,2023-02-16,87.72,405441.83999999997,2101688.9266517316
1265,2023-02-10,PANW,165.69,2414.0,399975.66,2023-02-15,177.26,427905.63999999996,2162905.494491291
1287,2023-02-13,BKNG,2376.94,168.0,399325.92,2023-02-17,2462.01,413617.68000000005,2024463.829122223
1288,2023-02-13,JPM,141.3,2830.0,399879.00000000006,2023-02-17,142.24,402539.2,2024463.829122223
1268,2023-02-13,PSX,107.0,3738.0,399966.0,2023-02-15,106.65,398657.7,2162905.494491291
1301,2023-02-14,BKNG,2418.13,13.0,31435.690000000002,2023-02-21,2425.49,31531.369999999995,1901961.4170933117
1300,2023-02-14,JPM,142.5,2807.0,399997.5,2023-02-21,139.63,391941.41,1901961.4170933117
1280,2023-02-14,PRU,103.91,3849.0,399949.58999999997,2023-02-16,103.11,396870.39,2101688.9266517316
1302,2023-02-15,BKNG,2500.0,160.0,400000.0,2023-02-21,2425.49,388078.39999999997,1901961.4170933117
1282,2023-02-15,CRM,168.85,2368.0,399836.8,2023-02-16,168.11,398084.48000000004,2101688.9266517316
1273,2023-02-15,PSX,107.0,3738.0,399966.0,2023-02-15,106.65,398657.7,2162905.494491291
1310,2023-02-16,BKNG,2474.8,161.0,398442.80000000005,2023-02-22,2426.71,390700.31,1892934.5147834122
1283,2023-02-16,CRM,168.99,2367.0,399999.33,2023-02-16,168.11,397916.37000000005,2101688.9266517316
1293,2023-02-16,GOOGL,95.37,4194.0,399981.78,2023-02-17,94.35,395703.89999999997,2024463.829122223
1286,2023-02-16,HAL,37.9,10554.0,399996.6,2023-02-16,38.58,407173.32,2101688.9266517316
1312,2023-02-17,BKNG,2465.64,162.0,399433.68,2023-02-22,2426.71,393127.02,1892934.5147834122
1294,2023-02-17,CRM,165.03,2423.0,399867.69,2023-02-17,165.17,400206.91,2024463.829122223
1295,2023-02-17,GM,43.0,9302.0,399986.0,2023-02-17,43.17,401567.34,2024463.829122223
1296,2023-02-17,GOOGL,94.85,4217.0,399982.44999999995,2023-02-17,94.35,397873.94999999995,2024463.829122223
1299,2023-02-17,META,170.22,2349.0,399846.77999999997,2023-02-17,172.88,406095.12,2024463.829122223
1311,2023-02-17,SBUX,106.735,3747.0,399936.045,2023-02-22,104.77,392573.19,1892934.5147834122
1328,2023-02-21,MA,356.76,1121.0,399927.95999999996,2023-02-27,355.48,398493.08,1857421.3214394646
1307,2023-02-21,MSFT,254.48,1571.0,399788.07999999996,2023-02-21,252.67,396944.57,1901961.4170933117
1324,2023-02-21,ORCL,86.76,4610.0,399963.60000000003,2023-02-24,88.66,408722.6,1844312.2618474648
1315,2023-02-21,SBUX,105.5,3791.0,399950.5,2023-02-22,104.77,397183.07,1892934.5147834122
1332,2023-02-22,AAPL,147.708,2708.0,399993.264,2023-02-28,146.259,396069.372,1851882.5381575048
1318,2023-02-22,GOOGL,91.7,4362.0,399995.4,2023-02-22,91.65,399777.30000000005,1892934.5147834122
1333,2023-02-22,MSCI,527.49,758.0,399837.42,2023-02-28,522.15,395789.7,1851882.5381575048
1327,2023-02-24,AMD,77.75,5144.0,399946.0,2023-02-24,78.09,401694.96,1844312.2618474648
1360,2023-02-27,CMG,29.8,13422.0,399975.60000000003,2023-03-03,30.2,405344.39999999997,2037529.9577560658
1377,2023-02-28,CMG,29.8312,13408.0,399976.72959999996,2023-03-06,30.1026,403615.6608,2016908.480222206
1366,2023-03-01,AMD,78.55,5092.0,399976.6,2023-03-03,81.52,415099.83999999997,2037529.9577560658
1362,2023-03-01,CBOE,126.48,3162.0,399929.76,2023-03-03,126.41,399708.42,2037529.9577560658
1386,2023-03-01,CMG,29.66,13486.0,399994.76,2023-03-07,30.1936,407190.8896,1952053.572529166
1365,2023-03-01,META,174.59,2291.0,399985.69,2023-03-03,185.25,424407.75,2037529.9577560658
1379,2023-03-01,MSCI,519.22,770.0,399799.4,2023-03-06,542.91,418040.69999999995,2016908.480222206
1368,2023-03-02,AMD,77.57,5156.0,399950.92,2023-03-03,81.52,420317.12,2037529.9577560658
1369,2023-03-02,AMZN,91.41,4375.0,399918.75,2023-03-03,94.9,415187.5,2037529.9577560658
1355,2023-03-02,BX,87.6,4566.0,399981.6,2023-03-02,89.06,406647.96,1896838.6945988247
1398,2023-03-02,CMG,29.5,13559.0,399990.5,2023-03-08,30.6612,415735.2108,1970115.189375664
1381,2023-03-02,GOOGL,89.66,4461.0,399973.26,2023-03-06,95.13,424374.93,2016908.480222206
1370,2023-03-02,META,172.38,2320.0,399921.6,2023-03-03,185.25,429780.0,2037529.9577560658
1396,2023-03-02,MSFT,246.55,1622.0,399904.10000000003,2023-03-08,253.7,411501.39999999997,1970115.189375664
1372,2023-03-02,NVDA,22.4769,17796.0,399998.91240000003,2023-03-03,23.8782,424936.4472,2037529.9577560658
1375,2023-03-02,TSLA,186.74,2142.0,399997.08,2023-03-03,197.79,423666.18,2037529.9577560658
1397,2023-03-02,VZ,38.1,10498.0,399973.8,2023-03-08,37.53,393989.94,1970115.189375664
1399,2023-03-03,MSFT,252.19,1586.0,399973.33999999997,2023-03-08,253.7,402368.19999999995,1970115.189375664
1400,2023-03-06,MSFT,256.425,1559.0,399766.575,2023-03-08,253.7,395518.3,1970115.189375664
1401,2023-03-07,AMD,81.07,4934.0,399999.37999999995,2023-03-08,85.37,421215.58,1970115.189375664
1403,2023-03-07,BKNG,2599.77,153.0,397764.81,2023-03-08,2582.87,395179.11,1970115.189375664
1404,2023-03-07,NKE,120.2,3327.0,399905.4,2023-03-08,119.86,398774.22,1970115.189375664
1402,2023-03-07,VZ,38.1,10498.0,399973.8,2023-03-08,37.53,393989.94,1970115.189375664
1405,2023-03-08,BKNG,2577.4,155.0,399497.0,2023-03-08,2582.87,400344.85,1970115.189375664
1406,2023-03-08,BLK,676.62,591.0,399882.42,2023-03-08,674.36,398546.76,1970115.189375664
1408,2023-03-08,CBOE,122.91,3254.0,399949.14,2023-03-08,123.23,400990.42000000004,1970115.189375664
1407,2023-03-08,GOOGL,94.12,4249.0,399915.88,2023-03-08,94.25,400468.25,1970115.189375664
1410,2023-03-08,NKE,119.27,3353.0,399912.31,2023-03-08,119.86,401890.58,1970115.189375664
1411,2023-03-08,ORCL,88.4,4524.0,399921.60000000003,2023-03-08,88.49,400328.75999999995,1970115.189375664
1412,2023-03-08,PARA,20.9998,19047.0,399983.19060000003,2023-03-08,21.3018,405735.3846,1970115.189375664
1409,2023-03-08,VZ,37.8,10582.0,399999.6,2023-03-08,37.53,397142.46,1970115.189375664
1417,2023-03-13,CBOE,118.165,3385.0,399988.525,2023-03-13,122.26,413850.10000000003,1844107.0305650115
1447,2023-03-13,EA,109.53,3651.0,399894.03,2023-03-17,113.35,413840.85,1861270.7357326604
1448,2023-03-13,LULU,294.41,8.0,2355.2799999999697,2023-03-17,294.74,2357.92,1861270.7357326604
1449,2023-03-13,MSFT,247.4,1616.0,399798.4,2023-03-17,279.43,451558.88,1861270.7357326604
1440,2023-03-13,NFLX,287.34,1392.0,399977.27999999997,2023-03-16,310.06,431603.52,1881473.1420635001
1453,2023-03-14,EA,110.76,3611.0,399954.36000000004,2023-03-20,113.52,409920.72,1850070.9100713804
1427,2023-03-14,GS,324.77,1231.0,399791.87,2023-03-14,322.15,396566.64999999997,1832672.9954690905
1426,2023-03-14,KMI,16.95,23598.0,399986.1,2023-03-14,16.94,399750.12000000005,1832672.9954690905
1450,2023-03-14,LULU,296.15,1350.0,399802.49999999994,2023-03-17,294.74,397899.0,1861270.7357326604
1444,2023-03-14,NFLX,295.97,1351.0,399855.47000000003,2023-03-16,310.06,418891.06,1881473.1420635001
1446,2023-03-14,T,18.37,21774.0,399988.38,2023-03-16,18.39,400423.86,1881473.1420635001
1454,2023-03-14,VZ,36.66,10911.0,399997.25999999995,2023-03-20,37.43,408398.73,1850070.9100713804
1459,2023-03-30,BX,86.04,4649.0,399999.96,2023-03-31,87.84,408368.16000000003,1923201.0356277805
1499,2023-03-30,MA,360.95,1108.0,399932.6,2023-04-05,363.79,403079.32,1807625.2889625197
1491,2023-03-30,NKE,121.03,3304.0,399883.12,2023-04-04,123.69,408671.76,1852985.910442021
1495,2023-03-31,AMZN,102.16,3915.0,399956.39999999997,2023-04-04,103.95,406964.25,1852985.910442021
1477,2023-03-31,BAC,28.62,13976.0,399993.12,2023-04-03,28.59,399573.84,1896837.6750327805
1481,2023-03-31,BKNG,2625.7,152.0,399106.39999999997,2023-04-03,2665.19,405108.88,1896837.6750327805
1478,2023-03-31,BLK,665.09,601.0,399719.09,2023-04-03,666.41,400512.41,1896837.6750327805
1467,2023-03-31,BX,86.93,4601.0,399964.93000000005,2023-03-31,87.84,404151.84,1923201.0356277805
1507,2023-03-31,CBOE,131.59,3039.0,399902.01,2023-04-06,136.02,413364.78,1816639.4576345198
